abandon
abat
abil
applic differ
applic dure
applic examin
applic manur
applic nmr
applic polyacrylamid
applic rate
applic result
applic studi
applic swine
approach
approach determin
approach establish
approach evalu
approach field
approach involv
approach reduc
approach use
approach wind
appropri
appropri manag
approxim
approxim fold
approxim million
april
april novemb
aquat
aquat ecosystem
aquat invertebr
aquat macroinvertebr
aquif
aquifolium
arabl
arabl area
arabl crop
arabl cropland
arabl farm
arabl farmland
arabl field
arabl grassland
arabl land
arabl landscap
arabl product
arabl soil
arabl weed
aranea
aranea carabida
araneida
araneus
arcgi
architectur
architectur complex
architectur invertebr
architectur structur
area
area adjac
area adjoin
area affect
area agricultur
area agroforestri
area altern
area associ
area averag
area border
area buffer
area common
area compar
area consequ
area consist
area contain
area control
area cover
area crop
area deep
area despit
area did
area differ
area dure
area effect
area establish
area evalu
area field
area flower
area grass
area grassland
area greater
area ground
area harvest
area hedgerow
area high
area howev
area import
area includ
area increas
area index
area indic
area intens
area investig
area key
area land
area landscap
area longterm
area low
area main
area mani
area mean
area microclim
area noncrop
area northern
area organ
area outsid
area overal
area particular
area plant
area plot
area prairi
area probabl
area radius
area rang
area ratio
area reduc
area refug
area relat
area reservoir
area result
area riparian
area sampl
area serv
area shelterbelt
area signific
area similar
area soil
area speci
area stripmanag
area studi
area suitabl
area surround
area swa
area test
area total
area use
area veget
area vice
area water
area wide
area wildflow
area wildlif
area winter
area wood
area woodland
area year
arena
argentina
argiudol
arion
arion fasciatus
arion lusitanicus
aris
arrang
arrang balanc
array
array flower
arrhenatherum
arrhenatherum elatius
arriv
arthropod
arthropod abund
arthropod communiti
arthropod differ
arthropod divers
arthropod fauna
arthropod group
arthropod natur
arthropod predat
arthropod rich
arthropod soil
arthropod speci
arthropod taxa
articl
artifici
artifici drain
arundinacea
arundinacea schreb
arundinaria
arundinaria gigantea
arvali
arvens
arvensi
ascertain
ash
ash fraxinus
asid
aspect
assay
assemblag
assemblag composit
assemblag differ
assemblag domin
assemblag field
assemblag relat
assemblag signific
assemblag stream
assemblag structur
assemblag studi
assess
assess abil
assess benefit
assess crop
assess ecolog
assess effect
assess factor
assess habitat
assess impact
assess import
assess influenc
assess maiz
assess methodolog
assess potenti
assess relat
assess relationship
assess risk
assess role
assess season
assess sequenti
assess threat
assess total
assess use
assess water
assign
assimil
assist
associ
associ abund
associ concentr
associ contamin
associ farmland
associ field
associ grassland
associ habitat
associ hedgerow
associ higher
associ increas
associ landscap
associ number
associ plant
associ presenc
associ reduct
associ riparian
associ sediment
associ soil
associ specif
associ veget
assum
assumpt
ater
atmospher
atmospher deposit
atra
atrazin
atrazin deethylatrazin
atrazin desethylatrazin
atrazin metolachlor
atricapillus
attach
attach forest
attempt
attent
attent paid
attent studi
attent temper
attenu
attenu capabl
attitud
attract
attract flower
attract forag
attract greater
attract habitat
attract higher
attract mani
attract pollin
attribut
attribut account
attribut agricultur
attribut high
attribut includ
attribut sole
auchenorrhyncha
augment
augment number
august
australia
austria
author
author author
autocorrel
autom
autumn
autumn clear
autumn cut
autumn hedgerow
autumn mean
autumn probabl
autumn spring
autumn summer
autumn winter
autumnsown
autumnwint
avail
avail catchment
avail field
avail floral
avail flower
avail forag
avail habitat
avail higher
avail local
avail patch
avail pollin
avail suitabl
avail winter
avellana
avena
avena sativa
averag
averag annual
averag buffer
averag coeffici
averag densiti
averag dure
averag field
averag individu
averag inflow
averag overal
averag remov
averag respect
averag runoff
averag sediment
averag slope
averag soil
averag speci
averag total
averag yield
avian
avian communiti
avian conserv
avian densiti
avian divers
avian predat
avian speci
avian use
avifauna
avoid
avoid eutroph
avoid possibl
awar
away
away crop
away stream
axe
axi
axi explain
background
backwat
bacteri
bacteri contamin
bacteria
bacteria escherichia
bacteria fcb
bacteria level
bacteria measur
bacterivor
bag
bait
balanc
balanc incomplet
balanc water
balteatus
bamboo
bamboo speci
bank
bank base
bank clear
bank differ
bank eros
bank lower
bank maintain
bank reduc
bank similar
bank soil
bank veget
bank vole
bank year
bare
bare ground
bare soil
barley
barley crop
barn
barrier
barrier effect
barrier form
barrier hedg
barrier limit
barrier soil
basal
basal area
base
base agronom
base conserv
base data
base distribut
base field
base flow
base observ
base research
base result
base satur
base studi
baselin
baselin data
basi
basi signific
basic
basin
basin washington
bat
bat popul
bat speci
bathyphant
bavaria
bavaria south
bay
bayesian
bean
bear
bear creek
beat
beauti
becam
becaus
becaus desir
becaus high
becaus littl
becom
becom common
becom effect
becom import
becom increas
becom popular
bed
bee
bee abund
bee bombus
bee bumblebe
bee densiti
bee forag
bee number
bee speci
bee wasp
beef
beef cattl
beet
beetl
beetl abund
beetl activ
beetl activitydens
beetl agricultur
beetl assemblag
beetl bank
beetl captur
beetl caught
beetl communiti
beetl differ
beetl dure
beetl fauna
beetl greatest
beetl meligeth
beetl numer
beetl polyphag
beetl sampl
beetl speci
beetl spider
beetl studi
beetl true
befor
befor enter
befor june
befor plant
beforeaft
beforeaft controlimpact
began
begin
behav
behavior
behaviour
behaviour popul
belgium
believ
belong
belong famili
belowground
belt
beneath
beneath riparian
beneath switchgrass
benefici
benefici arthropod
benefici effect
benefici insect
benefici invertebr
benefici manag
benefici organ
benefici popul
benefici speci
benefici syrphid
benefici wildlif
benefit
benefit avian
benefit bumblebe
benefit econom
benefit enhanc
benefit farmer
benefit field
benefit high
benefit higher
benefit howev
benefit increas
benefit intens
benefit investig
benefit local
benefit major
benefit manag
benefit plant
benefit requir
benefit small
benefit societi
benefit test
benefit wildlif
benthic
benthic macroinvertebr
berm
bern
bern switzerland
berri
besid
best
best explain
best manag
best model
best perform
best predict
best predictor
betaglucosaminidas
betaglucosaminidas enzym
betaglucosidas
betaglucosidas betaglucosaminidas
better
better habitat
better understand
bias
bicolor
bicolor willd
biennial
bigger
bioassay
biochem
biochem chemic
biocontrol
biodivers
biodivers agricultur
biodivers agroecosystem
biodivers arabl
biodivers benefit
biodivers conserv
biodivers declin
biodivers differ
biodivers document
biodivers europ
biodivers farmland
biodivers gain
biodivers general
biodivers hedg
biodivers indic
biodivers intens
biodivers loss
biodivers manag
biodivers margin
biodivers object
biodivers particular
biodivers provid
biodivers requir
biodivers valu
biogeochem
biogeochem barrier
bioindic
biolog
biolog activ
biolog control
biolog divers
biolog effect
biolog engin
biolog pest
biomass
biomass carbon
biomass communiti
biomass densiti
biomass determin
biomass divers
biomass earthworm
biomass increas
biomass invertebr
biomass litter
biomass patrol
biomass poplar
biomass product
biomass rang
biomass result
biomass root
biomass shelterbelt
biomass soil
biomass soillitt
biomass speci
biomass studi
biomass time
biophys
biophys condit
biota
biotic
biotic abiot
biotic integr
bird
bird abund
bird agricultur
bird benefici
bird bird
bird breed
bird census
bird communiti
bird compar
bird conserv
bird damag
bird densiti
bird depend
bird dickcissel
bird divers
bird gradient
bird howev
bird key
bird mammal
bird manag
bird number
bird plant
bird popul
bird record
bird rich
bird seed
bird shown
bird small
bird speci
bird studi
bird survey
bird territori
bird use
bird variabl
bird widespread
biter
biter strip
black
blackbird
blackbird agelaius
blackbird nest
blackwal
blarina
blarina brevicauda
block
block design
bloom
blossom
blossom beetl
blue
blue tit
blueberri
blueberri field
blueberri vaccinium
bmp
bmps
bobwhit
bobwhit colinus
bobwhit quail
bodi
bodi size
bombus
bombus speci
bombus spp
boost
border
border adjac
border area
border bird
border border
border control
border crop
border did
border differ
border effect
border establish
border farm
border forest
border grass
border hedgerow
border increas
border lack
border manag
border nonbord
border plant
border presenc
border signific
border stream
border themselv
border treatment
border type
border use
border winter
borer
borer ostrinia
botan
botan composit
botan divers
bottomland
bottomland hedg
boundari
boundari attribut
boundari buffer
boundari centr
boundari contain
boundari crop
boundari data
boundari estim
boundari evalu
boundari field
boundari flora
boundari habitat
boundari hedg
boundari height
boundari import
boundari individu
boundari manag
boundari margin
boundari onli
boundari organ
boundari plant
boundari presenc
boundari small
boundari speci
boundari strip
boundari structur
boundari studi
boundari taken
boundari transect
boundari tree
boundari type
boundari use
boundari veget
boundari width
boyer
boyer river
braconida
brambl
brambl leaf
brambl rubus
branch
brassica
brassica crop
brassica napus
brassica rapa
brazil
breakthrough
breakthrough curv
breckland
breed
breed bird
breed densiti
breed habitat
breed season
breed speci
breed success
breed yellowhamm
breeder
brevicauda
brevicolli
bring
britain
british
british columbia
british ecolog
british farmland
british trust
brittani
brittani franc
broad
broad distribut
broad rang
broader
broadleaf
broadleav
broadscal
broadspectrum
brome
brome bromus
bromegrass
bromegrass bromus
bromid
bromus
bromus inermi
brood
brook
brought
brown
brown soil
brussel
brussel sprout
bryophyt
bse
bse low
buckwheat
buckwheat fagopyrum
budget
buff
buff strip
buffer
buffer adjac
buffer agb
buffer agricultur
buffer area
buffer attribut
buffer best
buffer buffer
buffer catchment
buffer compar
buffer compos
buffer concentr
buffer conserv
buffer contain
buffer contribut
buffer control
buffer coolseason
buffer crop
buffer cropland
buffer decreas
buffer design
buffer did
buffer differ
buffer domin
buffer effect
buffer enrol
buffer establish
buffer evalu
buffer examin
buffer exhibit
buffer field
buffer forest
buffer grass
buffer ground
buffer howev
buffer import
buffer improv
buffer includ
buffer increas
buffer initi
buffer instream
buffer instrument
buffer intercept
buffer length
buffer like
buffer lowest
buffer manag
buffer maxim
buffer mitig
buffer narrow
buffer nativ
buffer natur
buffer nitrat
buffer non
buffer object
buffer onli
buffer pastur
buffer perform
buffer placement
buffer plant
buffer potenti
buffer practic
buffer promot
buffer provid
buffer receiv
buffer reduc
buffer relat
buffer requir
buffer respect
buffer restor
buffer result
buffer row
buffer rowcrop
buffer runoff
buffer sampl
buffer shown
buffer signific
buffer site
buffer soil
buffer southeastern
buffer speci
buffer stream
buffer strip
buffer studi
buffer surround
buffer treatment
buffer tree
buffer type
buffer unbuff
buffer upland
buffer use
buffer veget
buffer veri
buffer watersh
buffer wide
buffer width
buffer zone
bug
build
build nest
built
bulk
bulk densiti
bumbl
bumbl bee
bumblebe
bumblebe abund
bumblebe assemblag
bumblebe bombus
bumblebe butterfli
bumblebe divers
bumblebe farmland
bumblebe pollen
bumblebe popul
bumblebe solitari
bumblebe speci
bunt
bunt emberiza
bunt miliaria
bur
bur oak
burn
burn disk
bush
butterfli
butterfli abund
butterfli bumblebe
butterfli communiti
butterfli conserv
butterfli did
butterfli divers
butterfli import
butterfli monitor
butterfli plant
butterfli speci
butterfli studi
butterfli wild
bypass
bzs
bzs compar
cabbag
cabbag white
cadastr
cadastr area
cage
calandra
calcar
calcium
calcium magnesium
calcul
calibr
calibr model
calibr valid
california
cambisol
cambridgeshir
canada
canada main
canadian
canadian prairi
candid
candid biolog
cane
cane arundinaria
cane buffer
cane forest
cannabina
canon
canon correl
canon correspond
canopi
canopi cover
canopi sticki
canterburi
canterburi plain
capabl
capac
capac reduc
capac retain
capillari
capsul
capsul territori
captiv
captur
captur individu
captur trap
capturerecaptur
carabid
carabid activitydens
carabid assemblag
carabid beetl
carabid caught
carabid communiti
carabid divers
carabid field
carabid popul
carabid speci
carabid spider
carabid staphylinid
carabida
carabida aranea
carabida coccinellida
carabida staphylinida
carabus
carbon
carbon content
carbon doc
carbon fine
carbon nitrogen
carbon sequestr
carbon soc
carbon stock
carbon storag
carbon total
card
cardin
cardu
cardu cannabina
care
care consid
carolina
carolina agricultur
carolina piedmont
carolina riparian
carolinensi
carri
carri agricultur
carri applic
carri capac
carri dure
carri evalu
carri vicin
case
case concentr
case studi
catbird
catbird dumetella
catch
catchment
catchment buffer
catchment determin
catchment establish
catchment land
catchment scale
categor
categori
cation
cation exchang
cattl
cattl access
cattl feedlot
cattl fenc
cattl graze
cattl manur
cattl slurri
caught
caught pitfal
caught sweep
caus
caus declin
caus nest
caus popul
caviti
cavitynest
cedar
cedar juniperus
census
census year
cent
centaurea
center
center field
centr
centr crop
centr edg
centr field
central
central europ
central european
central field
central germani
central iowa
central northern
central spain
centuri
cereal
cereal aphid
cereal area
cereal crop
cereal field
cereal habitat
cereal winter
certain
certain speci
cessat
chaffinch
chain
chain reaction
chalcidoidea
challeng
chang
chang agricultur
chang clear
chang communiti
chang current
chang densiti
chang dure
chang environment
chang farm
chang groundwat
chang habitat
chang hedg
chang import
chang landscap
chang manag
chang observ
chang occur
chang result
chang riparian
chang signific
chang soc
chang soil
chang sorption
chang speci
chang time
chang total
channel
channel flow
channel morpholog
channel riparian
channel surfac
charact
character
character high
characteris
characteris arthropod
characterist
characterist crop
characterist field
characterist growth
characterist hedg
characterist hedgerow
characterist includ
characterist speci
characterist use
characterist veget
check
check dam
chelmsford
chemic
chemic oxygen
chemic physic
chemic properti
chemic substanc
chemic transform
chemistri
cherri
chesapeak
chesapeak bay
chick
chick food
chilopoda
china
chip
chlori
chlorid
chlorid concentr
chlorid nitrat
chlorpyrifo
choic
choic establish
choos
chose
chosen
chronosequ
chronosequ riparian
chrysomelinus
chrysopida
cinereus
cinereus blarina
circl
circl radius
circular
circumst
cirsium
cirsium arvens
cis
citi
citrinella
clade
class
class netherland
classic
classif
classifi
clay
clay content
clay loam
clay soil
claypan
claypan soil
clear
clear demonstr
clear differ
clear ditch
clear higher
clear season
clethrionomi
clethrionomi gapperi
clethrionomi glareolus
click
climat
climat chang
climat condit
climat factor
clip
close
close associ
close correl
close relat
close relationship
close weed
close wildflow
close wood
closer
closest
clover
clover grass
clover trifolium
cluster
clutch
coars
coars root
coarser
coastal
coastal plain
coccinellid
coccinellid abund
coccinellida
codl
codl moth
coeffici
coeffici determin
coincid
coland
coland soil
colchicus
cold
coleoptera
coleopteran
coli
coli concentr
coliform
coliform bacteria
coliform number
colinus
colinus virginianus
collaps
collect
collect buffer
collect crop
collect data
collect differ
collect dure
collect field
collect groundwat
collect hedgerow
collect initi
collect measur
collect pair
collect pitfal
collect runoff
collect shelterbelt
collect site
collect soil
collector
collembola
collurio
colon
colon cereal
colon strip
coloni
colonis
colorimetr
columbia
columbia canada
column
column transport
combin
combin data
combin effect
combin field
combin increas
combin manag
combin pam
combin patch
combin scarif
come
come agricultur
commerci
commerci avail
commerci farm
common
common agricultur
common bird
common bumblebe
common consequ
common featur
common landscap
common practic
common shrew
common speci
common use
common vole
common whitethroat
common widespread
common yellowthroat
commonest
commonwealth
communi
communi lesser
communiti
communiti abund
communiti agricultur
communiti arabl
communiti assemblag
communiti characterist
communiti chronosequ
communiti compar
communiti composit
communiti differ
communiti discuss
communiti domin
communiti farmland
communiti field
communiti filter
communiti hedg
communiti hedgerow
communiti import
communiti includ
communiti inhabit
communiti measur
communiti natur
communiti occur
communiti particular
communiti remain
communiti respond
communiti result
communiti sampl
communiti shift
communiti small
communiti speci
communiti spider
communiti structur
communiti studi
communiti term
communiti type
communiti year
compar
compar adjac
compar area
compar avian
compar buffer
compar combin
compar continu
compar control
compar convent
compar crop
compar cultiv
compar densiti
compar differ
compar effect
compar field
compar grass
compar habitat
compar high
compar higher
compar impact
compar lipid
compar mow
compar natur
compar nob
compar onli
compar pastur
compar plot
compar previous
compar publish
compar restor
compar result
compar riparian
compar row
compar runoff
compar sampl
compar soil
compar speci
compar studi
compar treatment
compar type
compar use
compar watersh
compar wide
compar windbreak
compar year
compar yearold
comparison
comparison convent
comparison site
compart
compens
compens area
compet
competit
competit grass
competit interact
competit mediat
competit speci
complement
complementari
complet
complet block
complet random
complet set
complex
complex interact
complex landscap
complex plant
complex soil
complex veget
compli
complianc
compon
compon agricultur
compon analysi
compon biodivers
compon field
compon grassland
compon landscap
compon overal
compon potenti
compos
compos crop
compos grass
compos main
compos nativ
compos poplar
compos tree
composit
composit analysi
composit bodi
composit boundari
composit chang
composit densiti
composit differ
composit divers
composit domin
composit field
composit function
composit habitat
composit hedgerow
composit herbac
composit indic
composit individu
composit landscap
composit lipid
composit overal
composit plant
composit relat
composit result
composit riparian
composit sampl
composit similar
composit soil
composit sown
composit speci
composit structur
composit studi
composit total
composit veget
compound
compound destruct
comprehens
compress
compris
compris hedgerow
compris speci
compris treatment
compromis
comput
comput tomographi
concentr
concentr alway
concentr averag
concentr calcium
concentr chemic
concentr compar
concentr daphnia
concentr data
concentr decreas
concentr detect
concentr dissolv
concentr flow
concentr greater
concentr ground
concentr groundwat
concentr herbicid
concentr higher
concentr increas
concentr inflow
concentr load
concentr measur
concentr mgl
concentr monitor
concentr nitrat
concentr observ
concentr occur
concentr overland
concentr percent
concentr posit
concentr primarili
concentr rainfal
concentr rang
concentr reduct
concentr relat
concentr respect
concentr result
concentr riparian
concentr runoff
concentr sediment
concentr shallow
concentr signific
concentr soil
concentr sometim
concentr stream
concentr subsurfac
concentr surfac
concentr tkn
concentr total
concentr upper
concentr water
concept
conceptu
concern
concern agricultur
concern loss
concern relat
concern speci
conclud
conclud hedgerow
conclud import
conclud increas
conclud measur
conclud small
conclus
conclus import
conclus result
concord
concurr
condit
condit differ
condit especi
condit favor
condit field
condit increas
condit larg
condit like
condit maximum
condit onli
condit plant
condit requir
condit riparian
condit runoff
condit signific
condit site
condit soil
condit stream
condit studi
condit use
conduc
conduct
conduct area
conduct buffer
conduct combin
conduct determin
conduct evalu
conduct examin
conduct field
conduct increas
conduct investig
conduct iowa
conduct measur
conduct northeast
conduct satur
conduct site
conduct slope
conduct use
conduct year
confer
configur
confin
confirm
confirm benefit
confirm import
conflict
confound
conif
conifer
conjunct
connect
connect enhanc
connect forest
connect habitat
connect hedg
connect hedgerow
connect landscap
connect plant
connected
consecut
consecut year
consequ
conserv
conserv agricultur
conserv agroecosystem
conserv benefit
conserv biocontrol
conserv biodivers
conserv biolog
conserv buffer
conserv concern
conserv crop
conserv effect
conserv effort
conserv environment
conserv establish
conserv farmland
conserv field
conserv function
conserv headland
conserv hedgerow
conserv invertebr
conserv land
conserv landus
conserv manag
conserv measur
conserv nativ
conserv natur
conserv object
conserv plan
conserv plant
conserv pollin
conserv practic
conserv prioriti
conserv reserv
conserv restor
conserv rural
conserv soil
conserv status
conserv strategi
conserv strip
conserv studi
conserv techniqu
conserv tillag
conserv tool
conserv use
conserv valu
conserv water
conservationist
consid
consid ecolog
consid effect
consid futur
consid import
consid local
consid qualiti
consid role
consid suitabl
consid woodland
consider
consider farm
consider habitat
consider landscap
consider potenti
consider variat
consist
consist abund
consist effect
consist grass
consist negat
consist pattern
consist posit
consist primarili
consist reduc
consist row
consist sampl
consist speci
consist tree
consist year
consolid
constant
constitu
constitut
constitut major
constitut small
constrain
constraint
construct
construct wetland
consum
contact
contain
contain buffer
contain flower
contain grassland
contain high
contain lowest
contain nativ
contain nectar
contain relat
contain signific
contain sown
contain speci
contain tree
contamin
contamin compar
contamin concentr
contamin runoff
contamin stream
contamin surfac
contemporari
contemporari agricultur
content
content correl
content increas
content microbi
content organ
content soil
context
context affect
context influenc
context studi
continent
continu
continu conserv
continu graze
continu measur
continu rotat
continu stream
continu suppli
contour
contour cultiv
contour grass
contour hedgerow
contour hillslop
contour strip
contract
contrari
contrari expect
contrast
contrast effect
contrast hedgerow
contrast riparian
contrast soil
contrast year
contribut
contribut abund
contribut agricultur
contribut area
contribut conserv
contribut declin
contribut field
contribut increas
contribut protect
contribut reduct
contribut sever
contribut signific
contribut soil
contribut total
contribut understand
contributor
control
control adjac
control agent
control aphid
control area
control buffer
control cereal
control condit
control crop
control cycl
control diffus
control drainag
control experi
control field
control follow
control food
control insect
control landscap
control measur
control nonpoint
control nutrient
control pest
control plant
control plot
control potenti
control practic
control result
control runoff
control site
control soil
control structur
control studi
control treatment
control veget
control water
control watersh
controlimpact
convent
convent arabl
convent crop
convent farm
convent field
convent manag
convent orchard
convent organ
convent site
convent till
convent tillag
conventionaltil
converg
converg time
converg veget
convers
convers speci
convert
convert buffer
convert sensit
cool
cool season
coolseason
coolseason grass
cooper
coordin
copper
coppic
copyright
copyright john
core
core sampl
core second
core taken
corg
corn
corn belt
corn borer
corn bunt
corn control
corn field
corn runoff
corn soybean
corn zea
corner
cornfield
corniculatus
cornsoybean
cornsoybean rotat
correct
correl
correl age
correl analysi
correl coeffici
correl densiti
correl distanc
correl distribut
correl measur
correl organ
correl percentag
correl plant
correl soil
correl speci
correl strong
correspond
correspond analysi
correspond reduct
corridor
corridor effect
corridor forest
corridor function
corridor onli
corylus
corylus avellana
cost
cost effect
costeffect
cotton
cotton field
cottonwood
cottonwood tree
count
count nutrit
count use
counteract
counteract negat
counterpart
counti
counti iowa
countri
countri result
countrysid
countrysid stewardship
coupl
cours
covari
cover
cover buffer
cover composit
cover crop
cover did
cover differ
cover explain
cover fewer
cover general
cover grass
cover hedgerow
cover includ
cover increas
cover landscap
cover model
cover natur
cover onli
cover plant
cover relat
cover riparian
cover seed
cover shelterbelt
cover signific
cover soil
cover speci
cover strip
cover surround
cover type
